PONOT2017042724130SALO                          SALO                                                  198601011FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2017042728540PORI                          PORI                          PR                      198701011FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2017042733180TAMPERE                       TAMPERE                       TRE                     199005011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2017042761550ORISMALA                      ORISMALA                                              198909011FI195Pohjanmaa                     Österbotten                   152Isokyrö             Storkyro            1
PONOT2017042766900UUSIKAARLEPYY                 NYKARLEBY                     UPYY        NKBY        198811011FI195Pohjanmaa                     Österbotten                   893Uusikaarlepyy       Nykarleby           2
PONOT2017042771201TUUSNIEMI                     TUUSNIEMI                                             199701012FI1D2Pohjois-Savo                  Norra Savolax                 857Tuusniemi           Tuusniemi           1
PONOT2017042790470VARJAKKA                      VARJAKKA                                              198601011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2017042794600KEMI                          KEMI                          KM                      199701131FI1D7Lappi                         Lappland                      240Kemi                Kemi                1
PONOT2017042797615TENNIROVA                     TENNIROVA                                             198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017042737630VALKEAKOSKI                   VALKEAKOSKI                   VLK                     198601011FI197Pirkanmaa                     Birkaland                     908Valkeakoski         Valkeakoski         1
PONOT2017042737960AKAA                          AKAA                                                  201212281FI197Pirkanmaa                     Birkaland                     020Akaa                Akaa                1
PONOT2017042741350LAUKAA AS                     LAUKAA AS                                             198601011FI193Keski-Suomi                   Mellersta Finland             410Laukaa              Laukaa              1
PONOT2017042745410UTTI                          UTTI                                                  199612011FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017042765301VAASA                         VASA                                                  199701302FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2017042777630LEMPYY                        LEMPYY                                                199601221FI1D2Pohjois-Savo                  Norra Savolax                 778Suonenjoki          Suonenjoki          1
PONOT2017042797950SÄIKKÄ                        SÄIKKÄ                                                198601011FI1D7Lappi                         Lappland                      614Posio               Posio               1
PONOT2017042798440KALLAANVAARA                  KALLAANVAARA                                          198701011FI1D7Lappi                         Lappland                      320Kemijärvi           Kemijärvi           1
PONOT2017042705831HYVINKÄÄ                      HYVINKÄÄ                                              199702032FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            106Hyvinkää            Hyvinge             1
PONOT2017042723310TAIVASSALO                    TAIVASSALO                                            199705151FI1C1Varsinais-Suomi               Egentliga Finland             833Taivassalo          Tövsala             1
PONOT2017042733881LEMPÄÄLÄ                      LEMPÄÄLÄ                                              199509062FI197Pirkanmaa                     Birkaland                     418Lempäälä            Lempäälä            1
PONOT2017042738490HAUKIJÄRVI                    HAUKIJÄRVI                                            198601011FI197Pirkanmaa                     Birkaland                     108Hämeenkyrö          Tavastkyro          1
PONOT2017042741630ORAVASAARI                    ORAVASAARI                                            199801011FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2017042762375YLIHÄRMÄ                      YLIHÄRMÄ                                              199708181FI194Etelä-Pohjanmaa               Södra Österbotten             233Kauhava             Kauhava             1
PONOT2017042765730JUNGSUND                      JUNGSUND                                              198610011FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2017042766320NIEMENKYLÄ                    NIEMENKYLÄ                                            199609011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2017042766531KOIVULAHTI                    KVEVLAX                                               199701302FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2017042790140OULU                          OULU                          OU                      198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2017042793250SARAJÄRVI                     SARAJÄRVI                                             200003061FI1D6Pohjois-Pohjanmaa             Norra Österbotten             615Pudasjärvi          Pudasjärvi          1
PONOT2017042797240SONKA                         SONKA                                                 198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017042701370VANTAA                        VANDA                                                 198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2017042728401ULVILA                        ULVILA                                                199702102FI196Satakunta                     Satakunda                     886Ulvila              Ulvsby              1
PONOT2017042761470KITINOJA                      KITINOJA                                              198601011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2017042790440KEMPELE                       KEMPELE                                               198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             244Kempele             Kempele             1
PONOT2017042794400KEMINMAA                      KEMINMAA                                              199702281FI1D7Lappi                         Lappland                      241Keminmaa            Keminmaa            1
PONOT2017042797530YLI-NAMPA                     YLI-NAMPA                                             198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017042799885LEMMENJOKI                    LEMMENJOKI                                            198601011FI1D7Lappi                         Lappland                      148Inari               Enare               1
PONOT2017042707750ISNÄS                         ISNÄS                                                 198705011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            434Loviisa             Lovisa              2
PONOT2017042714200TURENKI                       TURENKI                                               198810011FI1C2Kanta-Häme                    Egentliga Tavastland          165Janakkala           Janakkala           1
PONOT2017042782200HAMMASLAHTI                   HAMMASLAHTI                                           198811011FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2017042786480KARHUKANGAS                   KARHUKANGAS                                           198909011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             071Haapavesi           Haapavesi           1
PONOT2017042792530MANKILA                       MANKILA                                               198601011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             791Siikalatva          Siikalatva          1
PONOT2017042705510HYVINKÄÄ                      HYVINKÄÄ                      HVNK                    200004191FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            106Hyvinkää            Hyvinge             1
PONOT2017042706101PORVOO                        BORGÅ                         PRV         BGÅ         198601012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2017042712450VÄHIKKÄLÄ                     VÄHIKKÄLÄ                                             199812231FI1C2Kanta-Häme                    Egentliga Tavastland          165Janakkala           Janakkala           1
PONOT2017042716670LAPPILA                       LAPPILA                                               198811011FI1C3Päijät-Häme                   Päijänne-Tavastland           316Kärkölä             Kärkölä             1
PONOT2017042721210RAISIO                        RAISIO                                                198811011FI1C1Varsinais-Suomi               Egentliga Finland             680Raisio              Reso                1
PONOT2017042738280SASTAMALA                     SASTAMALA                                             200901011FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2017042741500HANKASALMI AS                 HANKASALMI AS                 HANKASLM AS             199702061FI193Keski-Suomi                   Mellersta Finland             077Hankasalmi          Hankasalmi          1
PONOT2017042745750SAIRAALAMÄKI                  SAIRAALAMÄKI                                          198811011FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017042760200SEINÄJOKI                     SEINÄJOKI                     SJK                     199710201FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2017042763400ALAVUS AS                     ALAVUS AS                                             200512161FI194Etelä-Pohjanmaa               Södra Österbotten             010Alavus              Alavus              1
PONOT2017042766441TERVAJOKI                     TERVAJOKI                                             199701302FI195Pohjanmaa                     Österbotten                   152Isokyrö             Storkyro            1
PONOT2017042779150KONNUSLAHTI                   KONNUSLAHTI                                           198601011FI1D2Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2017042782815MARJOVAARA                    MARJOVAARA                                            198601011FI1D3Pohjois-Karjala               Norra Karelen                 146Ilomantsi           Ilomants            1
PONOT2017042786850HIIDENNIEMI                   HIIDENNIEMI                                           198601011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             626Pyhäjärvi           Pyhäjärvi           1
PONOT2017042701261VANTAA                        VANDA                                                 198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2017042703620KARKKILA                      KARKKILA                                              198805061FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            224Karkkila            Högfors             1
PONOT2017042717320ASIKKALA                      ASIKKALA                                              198803211FI1C3Päijät-Häme                   Päijänne-Tavastland           016Asikkala            Asikkala            1
PONOT2017042799940NÄÄTÄMÖ                       NÄÄTÄMÖ                                               199611111FI1D7Lappi                         Lappland                      148Inari               Enare               1
PONOT2017042725260VASKIO                        VASKIO                                                198601011FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2017042729720LAMPPI                        LAMPPI                                                198601011FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2017042733410TAMPERE                       TAMPERE                       TRE                     198601011FI197Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2017042737200SIURO                         SIURO                                                 198811011FI197Pirkanmaa                     Birkaland                     536Nokia               Nokia               1
PONOT2017042751340HÄNNILÄ                       HÄNNILÄ                                               198601011FI1D1Etelä-Savo                    Södra Savolax                 213Kangasniemi         Kangasniemi         1
PONOT2017042756410KAITURINPÄÄ                   KAITURINPÄÄ                                           198601011FI1C5Etelä-Karjala                 Södra Karelen                 700Ruokolahti          Ruokolahti          1
PONOT2017042757210SAVONLINNA                    SAVONLINNA                    SLN                     198601011FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017042761860HARJA                         HARJA                                                 198601011FI194Etelä-Pohjanmaa               Södra Österbotten             232Kauhajoki           Kauhajoki           1
PONOT2017042780330REIJOLA                       REIJOLA                                               199611181FI1D3Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2017042783700POLVIJÄRVI                    POLVIJÄRVI                                            198811011FI1D3Pohjois-Karjala               Norra Karelen                 607Polvijärvi          Polvijärvi          1
PONOT2017042783870POLVELA                       POLVELA                                               198809011FI1D3Pohjois-Karjala               Norra Karelen                 176Juuka               Juuka               1
PONOT2017042789210PUOKIOVAARA                   PUOKIOVAARA                                           198601011FI1D4Kainuu                        Kajanaland                    620Puolanka            Puolanka            1
PONOT2017042795230MAKSNIEMI                     MAKSNIEMI                                             199705161FI1D7Lappi                         Lappland                      751Simo                Simo                1
PONOT2017042708151LOHJA                         LOJO                                                  199508022FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            444Lohja               Lojo                2
PONOT2017042714980KUOHIJOKI                     KUOHIJOKI                                             198601011FI197Pirkanmaa                     Birkaland                     635Pälkäne             Pälkäne             1
PONOT2017042715251LAHTI                         LAHTI                                                 199001012FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2017042722810SEGLINGE                      SEGLINGE                                              198609261FI200Ahvenanmaa                    Åland                         295Kumlinge            Kumlinge            4
PONOT2017042740270PALOKKA                       PALOKKA                                               198811011FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2017042743960SAARENSALMI                   SAARENSALMI                                           198601011FI193Keski-Suomi                   Mellersta Finland             256Kinnula             Kinnula             1
PONOT2017042774540KOTIKYLÄ                      KOTIKYLÄ                                              198601011FI1D2Pohjois-Savo                  Norra Savolax                 140Iisalmi             Idensalmi           1
PONOT2017042781230MÖNNI                         MÖNNI                                                 198601011FI1D3Pohjois-Karjala               Norra Karelen                 276Kontiolahti         Kontiolahti         1
PONOT2017042784650YLIVIESKA                     YLIVIESKA                     YLV                     199005011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             977Ylivieska           Ylivieska           1
PONOT2017042785430SIEVI                         SIEVI                                                 201612011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             746Sievi               Sievi               1
PONOT2017042789680VAARANNIVA                    VAARANNIVA                                            198601011FI1D4Kainuu                        Kajanaland                    777Suomussalmi         Suomussalmi         1
PONOT2017042700720HELSINKI                      HELSINGFORS                   HKI         HFORS       198901011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2017042702240ESPOO                         ESBO                                                  199002011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2017042715701LAHTI                         LAHTI                                                 199001012FI1C3Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2017042740660JYVÄSKYLÄ                     JYVÄSKYLÄ                     JKL                     198601011FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2017042744401KONGINKANGAS                  KONGINKANGAS                                          199511032FI193Keski-Suomi                   Mellersta Finland             992Äänekoski           Äänekoski           1
PONOT2017042749240PUROLA                        SVARTBÄCK                                             198601011FI1C4Kymenlaakso                   Kymmenedalen                  624Pyhtää              Pyttis              2
PONOT2017042749630VEHKAJOKI                     VEHKAJOKI                                             199707011FI1C4Kymenlaakso                   Kymmenedalen                  075Hamina              Fredrikshamn        1
PONOT2017042754710LEMI                          LEMI                                                  198811011FI1C5Etelä-Karjala                 Södra Karelen                 416Lemi                Lemi                1
PONOT2017042761280JOKIPII                       JOKIPII                                               198601011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2017042768800KOLPPI                        KÅLLBY                                                199610281FI195Pohjanmaa                     Österbotten                   599Pedersöre           Pedersöre           1
PONOT2017042769310LAITALA                       LAITALA                                               198601011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         849Toholampi           Toholampi           1
PONOT2017042773101LAPINLAHTI                    LAPINLAHTI                                            199510172FI1D2Pohjois-Savo                  Norra Savolax                 402Lapinlahti          Lapinlahti          1
PONOT2017042781660LEHMIKYLÄ                     LEHMIKYLÄ                                             198601011FI1D3Pohjois-Karjala               Norra Karelen                 422Lieksa              Lieksa              1
PONOT2017042702431MASALA                        MASABY                                                198801012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            257Kirkkonummi         Kyrkslätt           2
PONOT2017042706530KERKKOO                       KERKO                                                 199612091FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2017042707370PELLINKI                      PELLINGE                                              198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            638Porvoo              Borgå               2
PONOT2017042727260LAPPI                         LAPPI                                                 200310011FI196Satakunta                     Satakunda                     684Rauma               Raumo               1
PONOT2017042734870VISUVESI                      VISUVESI                                              199701131FI197Pirkanmaa                     Birkaland                     702Ruovesi             Ruovesi             1
PONOT2017042744790KOTVALA                       KOTVALA                                               198601011FI193Keski-Suomi                   Mellersta Finland             931Viitasaari          Viitasaari          1
PONOT2017042755101IMATRA                        IMATRA                                                199603082FI1C5Etelä-Karjala                 Södra Karelen                 153Imatra              Imatra              1
PONOT2017042769850PATANA                        PATANA                                                198601011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         924Veteli              Vetil               1
PONOT2017042773601KAAVI                         KAAVI                                                 199701012FI1D2Pohjois-Savo                  Norra Savolax                 204Kaavi               Kaavi               1
PONOT2017042792450LUOHUA                        LUOHUA                                                199810061FI1D6Pohjois-Pohjanmaa             Norra Österbotten             748Siikajoki           Siikajoki           1
PONOT2017042795750ORAJÄRVI                      ORAJÄRVI                                              198601011FI1D7Lappi                         Lappland                      854Pello               Pello               1
PONOT2017042700141HELSINKI                      HELSINGFORS                                           198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2017042702660ESPOO                         ESBO                                                  199611241FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2017042727750KÖYLIÖ                        KÖYLIÖ                                                198601011FI196Satakunta                     Satakunda                     783Säkylä              Säkylä              1
PONOT2017042731860TURSA                         TURSA                                                 200106301FI197Pirkanmaa                     Birkaland                     887Urjala              Urjala              1
PONOT2017042732280METSÄKORPI                    METSÄKORPI                                            198902011FI1C1Varsinais-Suomi               Egentliga Finland             430Loimaa              Loimaa              1
PONOT2017042735520PIRTTIKANGAS                  PIRTTIKANGAS                                          198601011FI197Pirkanmaa                     Birkaland                     177Juupajoki           Juupajoki           1
PONOT2017042763340SAPSALAMPI                    SAPSALAMPI                                            198601011FI194Etelä-Pohjanmaa               Södra Österbotten             010Alavus              Alavus              1
PONOT2017042791100II                            II                                                    198811011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             139Ii                  Ii                  1
PONOT2017042796910ROVANIEMI                     ROVANIEMI                     ROI                     198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017042799310YLI-MUONIO                    YLI-MUONIO                                            198601011FI1D7Lappi                         Lappland                      498Muonio              Muonio              1
PONOT2017042700260HELSINKI                      HELSINGFORS                   HKI         HFORS       198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2017042700410HELSINKI                      HELSINGFORS                   HKI         HFORS       200008211FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2017042713101HÄMEENLINNA                   HÄMEENLINNA                                           199612182FI1C2Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2017042721340TORTINMÄKI                    TORTINMÄKI                                            198601011FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2017042739701PARKANO                       PARKANO                                               199507272FI197Pirkanmaa                     Birkaland                     581Parkano             Parkano             1
PONOT2017042761100PERÄSEINÄJOKI                 PERÄSEINÄJOKI                 PERÄSEINÄJK             198811011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2017042763701ÄHTÄRI                        ÄHTÄRI                                                199609202FI194Etelä-Pohjanmaa               Södra Österbotten             989Ähtäri              Etseri              1
PONOT2017042778900VARKAUS                       VARKAUS                       VRK                     198601011FI1D2Pohjois-Savo                  Norra Savolax                 915Varkaus             Varkaus             1
PONOT2017042791601UTAJÄRVI                      UTAJÄRVI                                              199001012FI1D6Pohjois-Pohjanmaa             Norra Österbotten             889Utajärvi            Utajärvi            1
PONOT2017042799560ORAKYLÄ                       ORAKYLÄ                                               198601011FI1D7Lappi                         Lappland                      758Sodankylä           Sodankylä           1
PONOT2017042700390HELSINKI                      HELSINGFORS                   HKI         HFORS       199703231FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2017042700570HELSINKI                      HELSINGFORS                   HKI         HFORS       198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            091Helsinki            Helsingfors         2
PONOT2017042717801KUHMOINEN                     KUHMOINEN                                             199001012FI193Keski-Suomi                   Mellersta Finland             291Kuhmoinen           Kuhmoinen           1
PONOT2017042719160HUUTOTÖYRY                    HUUTOTÖYRY                                            198811011FI1C4Kymenlaakso                   Kymmenedalen                  142Iitti               Iitti               1
PONOT2017042721540PREITILÄ                      PREITILÄ                                              198601011FI1C1Varsinais-Suomi               Egentliga Finland             577Paimio              Pemar               1
PONOT2017042725830VÄSTANFJÄRD                   VÄSTANFJÄRD                                           199703241FI1C1Varsinais-Suomi               Egentliga Finland             322Kemiönsaari         Kimitoön            2
PONOT2017042726200RAUMA                         RAUMA                                                 199611221FI196Satakunta                     Satakunda                     684Rauma               Raumo               1
PONOT2017042731170SAVIJOKI                      SAVIJOKI                                              198601011FI1C2Kanta-Häme                    Egentliga Tavastland          061Forssa              Forssa              1
PONOT2017042742850POHJASLAHTI                   POHJASLAHTI                                           198601011FI197Pirkanmaa                     Birkaland                     508Mänttä-Vilppula     Mänttä-Vilppula     1
PONOT2017042747260RATULA                        RATULA                                                198601011FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017042752720KARANKAMÄKI                   KARANKAMÄKI                                           198601011FI1D1Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2017042758550PUTIKKO                       PUTIKKO                                               198811011FI1D1Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017042764230NÄRPIÖ AS                     NÄRPES ST                                             198811011FI195Pohjanmaa                     Österbotten                   545Närpiö              Närpes              4
PONOT2017042775790RUMO                          RUMO                                                  198809011FI1D3Pohjois-Karjala               Norra Karelen                 911Valtimo             Valtimo             1
PONOT2017042783550KOKONVAARA                    KOKONVAARA                                            198803211FI1D3Pohjois-Karjala               Norra Karelen                 309Outokumpu           Outokumpu           1
PONOT2017042788380MIESLAHTI                     MIESLAHTI                                             198808221FI1D4Kainuu                        Kajanaland                    578Paltamo             Paltamo             1
PONOT2017042788820KATERMA                       KATERMA                                               198803181FI1D4Kainuu                        Kajanaland                    290Kuhmo               Kuhmo               1
PONOT2017042791950TEMMES                        TEMMES                                                199705021FI1D6Pohjois-Pohjanmaa             Norra Österbotten             859Tyrnävä             Tyrnävä             1
PONOT2017042795530TORNIO                        TORNIO                                                201001291FI1D7Lappi                         Lappland                      851Tornio              Torneå              1
PONOT2017042704440JÄRVENPÄÄ                     JÄRVENPÄÄ                     JPÄÄ                    199702121FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            186Järvenpää           Träskända           1
PONOT2017042710350MELTOLA                       MJÖLBOLSTA                                            199908011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            710Raasepori           Raseborg            2
PONOT2017042710710SNAPPERTUNA                   SNAPPERTUNA                                           198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            710Raasepori           Raseborg            2
PONOT2017042721770MOSSALA                       MOSSALA                                               198610011FI1C1Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2017042741120PUUPPOLA                      PUUPPOLA                                              198601011FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2017042748100KOTKA                         KOTKA                         KTK                     199610071FI1C4Kymenlaakso                   Kymmenedalen                  285Kotka               Kotka               1
PONOT2017042753400LAPPEENRANTA                  LAPPEENRANTA                  LPR                     199704301FI1C5Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2017042762540VASIKKA-AHO                   VASIKKA-AHO                                           198807011FI194Etelä-Pohjanmaa               Södra Österbotten             052Evijärvi            Evijärvi            1
PONOT2017042762840LAKANIEMI                     LAKANIEMI                                             198601011FI194Etelä-Pohjanmaa               Södra Österbotten             934Vimpeli             Vimpeli             1
PONOT2017042767900KOKKOLA                       KARLEBY                       KLA         KABY        198811011FI1D5Keski-Pohjanmaa               Mellersta Österbotten         272Kokkola             Karleby             2
PONOT2017042771680PULKONKOSKI                   PULKONKOSKI                                           200004071FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017042776940NENONPELTO                    NENONPELTO                                            198601011FI1D1Etelä-Savo                    Södra Savolax                 593Pieksämäki          Pieksämäki          1
PONOT2017042781970JONGUNJOKI                    JONGUNJOKI                                            198601011FI1D3Pohjois-Karjala               Norra Karelen                 422Lieksa              Lieksa              1
PONOT2017042797970SIRNIÖ                        SIRNIÖ                                                198601011FI1D7Lappi                         Lappland                      614Posio               Posio               1
PONOT2017042702120ESPOO                         ESBO                                                  198810011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            049Espoo               Esbo                2
PONOT2017042705250KILJAVA                       KILJAVA                                               198601011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            543Nurmijärvi          Nurmijärvi          1
PONOT2017042712130MOMMILA                       MOMMILA                                               198810011FI1C2Kanta-Häme                    Egentliga Tavastland          086Hausjärvi           Hausjärvi           1
PONOT2017042716450MALLUSJOKI                    MALLUSJOKI                                            198601011FI1C3Päijät-Häme                   Päijänne-Tavastland           560Orimattila          Orimattila          1
PONOT2017042738130SASTAMALA                     SASTAMALA                                             200901011FI197Pirkanmaa                     Birkaland                     790Sastamala           Sastamala           1
PONOT2017042741390ÄIJÄLÄ                        ÄIJÄLÄ                                                198601011FI193Keski-Suomi                   Mellersta Finland             410Laukaa              Laukaa              1
PONOT2017042745610KORIA                         KORIA                                                 198811011FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017042759820PURUJÄRVI                     PURUJÄRVI                                             198801011FI1D3Pohjois-Karjala               Norra Karelen                 260Kitee               Kitee               1
PONOT2017042772490SAARINEN                      SAARINEN                                              199001011FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017042782360ONKAMO                        ONKAMO                                                198801011FI1D3Pohjois-Karjala               Norra Karelen                 848Tohmajärvi          Tohmajärvi          1
PONOT2017042798510SAUNAVAARA                    SAUNAVAARA                                            198811011FI1D7Lappi                         Lappland                      583Pelkosenniemi       Pelkosenniemi       1
PONOT2017042705850HYVINKÄÄ                      HYVINKÄÄ                      HVNK                    199001011FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            106Hyvinkää            Hyvinge             1
PONOT2017042723390INIÖ                          INIÖ                                                  199705191FI1C1Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2017042728100PORI                          PORI                          PR                      199607081FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2017042738600LAVIA                         LAVIA                                                 198811011FI196Satakunta                     Satakunda                     609Pori                Björneborg          1
PONOT2017042746450ENÄJÄRVI                      ENÄJÄRVI                                              198801011FI1C4Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017042751600HAUKIVUORI                    HAUKIVUORI                                            198811011FI1D1Etelä-Savo                    Södra Savolax                 491Mikkeli             St Michel           1
PONOT2017042766350TAINUS                        TAINUS                                                198909011FI194Etelä-Pohjanmaa               Södra Österbotten             301Kurikka             Kurikka             1
PONOT2017042766560ÖSTERHANKMO                   ÖSTERHANKMO                                           198610011FI195Pohjanmaa                     Österbotten                   499Mustasaari          Korsholm            2
PONOT2017042770600KUOPIO                        KUOPIO                        KUO                     199701021FI1D2Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017042785940RÄISÄLÄNMÄKI                  RÄISÄLÄNMÄKI                                          199712151FI1D6Pohjois-Pohjanmaa             Norra Österbotten             691Reisjärvi           Reisjärvi           1
PONOT2017042793280SYÖTE                         SYÖTE                                                 198902011FI1D6Pohjois-Pohjanmaa             Norra Österbotten             615Pudasjärvi          Pudasjärvi          1
PONOT2017042797280TAPIO                         TAPIO                                                 198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017042701391VANTAA                        VANDA                                                 198811012FI1B1Helsinki-Uusimaa              Helsingfors-Nyland            092Vantaa              Vanda               2
PONOT2017042720880TURKU                         ÅBO                           TKU                     200105021FI1C1Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2017042724101SALO                          SALO                                                  199511012FI1C1Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2017042728450VANHA-ULVILA                  VANHA-ULVILA                                          198601011FI196Satakunta                     Satakunda                     886Ulvila              Ulvsby              1
PONOT2017042742101JÄMSÄ                         JÄMSÄ                                                 199512202FI193Keski-Suomi                   Mellersta Finland             182Jämsä               Jämsä               1
PONOT2017042761501ISOKYRÖ                       ISOKYRÖ                                               200512162FI195Pohjanmaa                     Österbotten                   152Isokyrö             Storkyro            1
PONOT2017042790451KEMPELE                       KEMPELE                                               199610012FI1D6Pohjois-Pohjanmaa             Norra Österbotten             244Kempele             Kempele             1
PONOT2017042794450KEMINMAA                      KEMINMAA                                              198711011FI1D7Lappi                         Lappland                      241Keminmaa            Keminmaa            1
PONOT2017042797580MISI                          MISI                                                  198601011FI1D7Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
