PONOT2017030180770KONTIOLAHTI AS                KONTIOLAHTI AS                KONTIOLH AS             198601011FI133Pohjois-Karjala               Norra Karelen                 276Kontiolahti         Kontiolahti         1
PONOT2017030183940NUNNANLAHTI                   NUNNANLAHTI                                           198809011FI133Pohjois-Karjala               Norra Karelen                 176Juuka               Juuka               1
PONOT2017030199450PALOJOENSUU                   PALOJOENSUU                                           198601011FI1A3Lappi                         Lappland                      047Enontekiö           Enontekis           1
PONOT2017030199670PETKULA                       PETKULA                                               199701311FI1A3Lappi                         Lappland                      758Sodankylä           Sodankylä           1
PONOT2017030100331HELSINKI                      HELSINGFORS                                           198811012FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017030100511HELSINKI                      HELSINGFORS                                           198810012FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017030100650HELSINKI                      HELSINGFORS                   HKI         HFORS       198810011FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017030102140ESPOO                         ESBO                                                  199602281FI181Uusimaa                       Nyland                        049Espoo               Esbo                2
PONOT2017030108501LOHJA                         LOJO                                                  200609292FI181Uusimaa                       Nyland                        444Lohja               Lojo                2
PONOT2017030130420FORSSA                        FORSSA                        FRS                     199811271FI184Kanta-Häme                    Egentliga Tavastland          061Forssa              Forssa              1
PONOT2017030136430SAHALAHTI                     SAHALAHTI                                             198811011FI192Pirkanmaa                     Birkaland                     211Kangasala           Kangasala           1
PONOT2017030140400JYVÄSKYLÄ                     JYVÄSKYLÄ                     JKL                     199702241FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2017030144170HIETAMA                       HIETAMA                                               198601011FI193Keski-Suomi                   Mellersta Finland             992Äänekoski           Äänekoski           1
PONOT2017030163920INHA                          INHA                                                  198811011FI194Etelä-Pohjanmaa               Södra Österbotten             989Ähtäri              Etseri              1
PONOT2017030168920FORSBY                        FORSBY                                                198610011FI195Pohjanmaa                     Österbotten                   599Pedersöre           Pedersöre           1
PONOT2017030191750LIMINPURO                     LIMINPURO                                             198601011FI134Kainuu                        Kajanaland                    785Vaala               Vaala               1
PONOT2017030195410TORNIO                        TORNIO                                                200901011FI1A3Lappi                         Lappland                      851Tornio              Torneå              1
PONOT2017030195640JUOKSENKI                     JUOKSENKI                                             198601011FI1A3Lappi                         Lappland                      854Pello               Pello               1
PONOT2017030100022TILASTOKESKUS                 STATISTIKCENTRALEN            TILASTOK                199401013FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017030100760HELSINKI                      HELSINGFORS                   HKI         HFORS       199512091FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017030102320ESPOO                         ESBO                                                  198810011FI181Uusimaa                       Nyland                        049Espoo               Esbo                2
PONOT2017030121660NAUVO                         NAGU                                                  198811011FI183Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2017030126930VERMUNTILA                    VERMUNTILA                                            198601011FI191Satakunta                     Satakunda                     684Rauma               Raumo               1
PONOT2017030131380LETKU                         LETKU                                                 198808221FI184Kanta-Häme                    Egentliga Tavastland          834Tammela             Tammela             1
PONOT2017030134510LUODE                         LUODE                                                 198601011FI192Pirkanmaa                     Birkaland                     980Ylöjärvi            Ylöjärvi            1
PONOT2017030152980AHVENAINEN                    AHVENAINEN                                            198601011FI131Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2017030162720SISSALA                       SISSALA                                               199005011FI194Etelä-Pohjanmaa               Södra Österbotten             005Alajärvi            Alajärvi            1
PONOT2017030189110TÖRMÄNMÄKI                    TÖRMÄNMÄKI                                            198601011FI134Kainuu                        Kajanaland                    620Puolanka            Puolanka            1
PONOT2017030192180LAPALUOTO                     LAPALUOTO                                             198811011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             678Raahe               Brahestad           1
PONOT2017030195840VENEJÄRVENKYLÄ                VENEJÄRVENKYLÄ                VENEJÄRVENKL            198601011FI1A3Lappi                         Lappland                      273Kolari              Kolari              1
PONOT2017030198850KUOSKU                        KUOSKU                                                198601011FI1A3Lappi                         Lappland                      742Savukoski           Savukoski           1
PONOT2017030104380TUUSULA                       TUUSULA                                               200202011FI181Uusimaa                       Nyland                        858Tuusula             Tusby               1
PONOT2017030100081A-LEHDET                      A-LEHDET                                              199405253FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017030111111RIIHIMÄKI                     RIIHIMÄKI                     RHM                     198811012FI184Kanta-Häme                    Egentliga Tavastland          694Riihimäki           Riihimäki           1
PONOT2017030116270VILLIKKALA                    VILLIKKALA                                            198601011FI185Päijät-Häme                   Päijänne-Tavastland           560Orimattila          Orimattila          1
PONOT2017030121930UUSIKARTANO                   UUSIKARTANO                                           198902011FI183Varsinais-Suomi               Egentliga Finland             636Pöytyä              Pöytyä              1
PONOT2017030127450HAROLA                        HAROLA                                                198601011FI191Satakunta                     Satakunda                     050Eura                Eura                1
PONOT2017030131641HUMPPILA                      HUMPPILA                                              199507032FI184Kanta-Häme                    Egentliga Tavastland          103Humppila            Humppila            1
PONOT2017030153900LAPPEENRANTA                  LAPPEENRANTA                  LPR                     198811011FI187Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2017030159520SAARI KK                      SAARI KK                                              199011191FI187Etelä-Karjala                 Södra Karelen                 580Parikkala           Parikkala           1
PONOT2017030163101KUORTANE                      KUORTANE                                              199609202FI194Etelä-Pohjanmaa               Södra Österbotten             300Kuortane            Kuortane            1
PONOT2017030172310NIINIVESI                     NIINIVESI                                             198805011FI132Pohjois-Savo                  Norra Savolax                 921Vesanto             Vesanto             1
PONOT2017030177480SAVUNIEMI                     SAVUNIEMI                                             198806281FI131Etelä-Savo                    Södra Savolax                 171Joroinen            Jorois              1
PONOT2017030182220NIITTYLAHTI                   NIITTYLAHTI                                           198802011FI133Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2017030182501KITEE                         KITEE                                                 199604012FI133Pohjois-Karjala               Norra Karelen                 260Kitee               Kitee               1
PONOT2017030186550MIELUSKYLÄ                    MIELUSKYLÄ                                            198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             071Haapavesi           Haapavesi           1
PONOT2017030192610VORNA                         VORNA                                                 198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             791Siikalatva          Siikalatva          1
PONOT2017030105800HYVINKÄÄ                      HYVINKÄÄ                      HVNK                    199702071FI181Uusimaa                       Nyland                        106Hyvinkää            Hyvinge             1
PONOT2017030112600LÄYLIÄINEN                    LÄYLIÄINEN                                            199605061FI184Kanta-Häme                    Egentliga Tavastland          433Loppi               Loppi               1
PONOT2017030116790MANSKIVI                      MANSKIVI                                              198711011FI185Päijät-Häme                   Päijänne-Tavastland           098Hollola             Hollola             1
PONOT2017030117440VÄHIMAA                       VÄHIMAA                                               198803211FI185Päijät-Häme                   Päijänne-Tavastland           016Asikkala            Asikkala            1
PONOT2017030121230LEMU                          LEMU                                                  199610291FI183Varsinais-Suomi               Egentliga Finland             481Masku               Masku               1
PONOT2017030145911VOIKKAA                       VOIKKAA                                               200512162FI186Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017030160280SEINÄJOKI                     SEINÄJOKI                     SJK                     198601011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2017030161180HAAPALUOMA                    HAAPALUOMA                                            198601011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2017030163450LÖYÄ                          LÖYÄ                                                  198601011FI194Etelä-Pohjanmaa               Södra Österbotten             300Kuortane            Kuortane            1
PONOT2017030166470JUKAJA                        JUKAJA                                                198909011FI195Pohjanmaa                     Österbotten                   399Laihia              Laihela             1
PONOT2017030178210VARKAUS                       VARKAUS                       VRK                     198811011FI132Pohjois-Savo                  Norra Savolax                 915Varkaus             Varkaus             1
PONOT2017030179190VALKEAMÄKI                    VALKEAMÄKI                                            198601011FI132Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2017030182840PIRTTIAHO                     PIRTTIAHO                                             198601011FI133Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2017030186980VÄLIAHO                       VÄLIAHO                                               198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             626Pyhäjärvi           Pyhäjärvi           1
PONOT2017030191210JAKKUKYLÄ                     JAKKUKYLÄ                                             199612311FI1A2Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2017030101300VANTAA                        VANDA                                                 199704181FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017030103790VIHTIJÄRVI                    VIHTIJÄRVI                                            198804051FI181Uusimaa                       Nyland                        927Vihti               Vichtis             1
PONOT2017030113210HÄMEENLINNA                   HÄMEENLINNA                   HML                     198810011FI184Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2017030125560KOSKI AS                      KOSKI AS                                              200512161FI183Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2017030138720VIHTELJÄRVI                   VIHTELJÄRVI                                           199610301FI191Satakunta                     Satakunda                     214Kankaanpää          Kankaanpää          1
PONOT2017030141900PETÄJÄVESI                    PETÄJÄVESI                                            198811011FI193Keski-Suomi                   Mellersta Finland             592Petäjävesi          Petäjävesi          1
PONOT2017030142600MULTIA                        MULTIA                                                198811011FI193Keski-Suomi                   Mellersta Finland             495Multia              Multia              1
PONOT2017030146900INKEROINEN                    INKEROINEN                                            200907011FI186Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017030151880KOIKKALA                      KOIKKALA                                              198601011FI131Etelä-Savo                    Södra Savolax                 178Juva                Juva                1
PONOT2017030152360SOMEENJÄRVI                   SOMEENJÄRVI                                           198601011FI131Etelä-Savo                    Södra Savolax                 491Mikkeli             St Michel           1
PONOT2017030158300SAVONRANTA                    SAVONRANTA                                            199705141FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017030166710KAITSOR                       KAITSOR                                               198610011FI195Pohjanmaa                     Österbotten                   946Vöyri               Vörå                2
PONOT2017030170870HILTULANLAHTI                 HILTULANLAHTI                 HILTULANLH              198601011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017030175501NURMES                        NURMES                                                199511012FI133Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2017030101530VANTAA                        VANDA                                                 198811011FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017030101680VANTAA                        VANDA                                                 198811011FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017030104301TUUSULA                       TUUSULA                                               200512162FI181Uusimaa                       Nyland                        858Tuusula             Tusby               1
PONOT2017030110470FISKARI                       FISKARS                                               198810011FI181Uusimaa                       Nyland                        710Raasepori           Raseborg            2
PONOT2017030129320LEINEPERI                     LEINEPERI                                             199606241FI191Satakunta                     Satakunda                     886Ulvila              Ulvsby              1
PONOT2017030133251TAMPERE                       TAMPERE                                               199508022FI192Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2017030137470VESILAHTI                     VESILAHTI                                             198811011FI192Pirkanmaa                     Birkaland                     922Vesilahti           Vesilahti           1
PONOT2017030147490MANKALA                       MANKALA                                               198811011FI186Kymenlaakso                   Kymmenedalen                  142Iitti               Iitti               1
PONOT2017030151460LUUSNIEMI                     LUUSNIEMI                                             198601011FI131Etelä-Savo                    Södra Savolax                 213Kangasniemi         Kangasniemi         1
PONOT2017030166999VAASA                         VASA                          VSA         VSA         198601011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2017030171460PAUKARLAHTI                   PAUKARLAHTI                                           198601011FI132Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2017030171760AHKIONLAHTI                   AHKIONLAHTI                                           198907011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017030175990HÖLJÄKKÄ                      HÖLJÄKKÄ                                              198809011FI133Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2017030194900KEMI                          KEMI                          KM                      198601011FI1A3Lappi                         Lappland                      240Kemi                Kemi                1
PONOT2017030197840LEHTINIEMI                    LEHTINIEMI                                            198601011FI1A3Lappi                         Lappland                      614Posio               Posio               1
PONOT2017030170401KUOPIO                        KUOPIO                                                199905062FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017030104601MÄNTSÄLÄ                      MÄNTSÄLÄ                                              199702032FI181Uusimaa                       Nyland                        505Mäntsälä            Mäntsälä            1
PONOT2017030129860OTAMO                         OTAMO                                                 198601011FI191Satakunta                     Satakunda                     747Siikainen           Siikainen           1
PONOT2017030137800AKAA                          AKAA                                                  201212281FI192Pirkanmaa                     Birkaland                     020Akaa                Akaa                1
PONOT2017030141231UURAINEN                      UURAINEN                                              199512202FI193Keski-Suomi                   Mellersta Finland             892Uurainen            Uurainen            1
PONOT2017030157710SAVONLINNA                    SAVONLINNA                    SLN                     199803091FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017030164701TEUVA                         TEUVA                                                 199701302FI194Etelä-Pohjanmaa               Södra Österbotten             846Teuva               Östermark           1
PONOT2017030165170VAASA                         VASA                          VSA         VSA         199005011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2017030185150TYPPÖ                         TYPPÖ                                                 198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             208Kalajoki            Kalajoki            1
PONOT2017030189540MOISIOVAARA                   MOISIOVAARA                                           199611291FI134Kainuu                        Kajanaland                    105Hyrynsalmi          Hyrynsalmi          1
PONOT2017030195300TERVOLA                       TERVOLA                                               198811011FI1A3Lappi                         Lappland                      845Tervola             Tervola             1
PONOT2017030132770HUHTAMO                       HUHTAMO                                               198902011FI191Satakunta                     Satakunda                     102Huittinen           Huittinen           1
PONOT2017030141860TIKKALA                       TIKKALA                                               200906221FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2017030142440KOSKENPÄÄ                     KOSKENPÄÄ                                             199606031FI193Keski-Suomi                   Mellersta Finland             182Jämsä               Jämsä               1
PONOT2017030146810UMMELJOKI                     UMMELJOKI                                             200907011FI186Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017030151820HATSOLA                       HATSOLA                                               198601011FI131Etelä-Savo                    Södra Savolax                 178Juva                Juva                1
PONOT2017030152320VITSIÄLÄ                      VITSIÄLÄ                                              198601011FI131Etelä-Savo                    Södra Savolax                 491Mikkeli             St Michel           1
PONOT2017030158201KERIMÄKI                      KERIMÄKI                                              199602292FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017030170800KUOPIO                        KUOPIO                        KUO                     198811011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017030197370UNARIN-LUUSUA                 UNARIN-LUUSUA                                         198811011FI1A3Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017030199800IVALO                         IVALO                                                 198601011FI1A3Lappi                         Lappland                      148Inari               Enare               1
PONOT2017030101510VANTAA                        VANDA                                                 198811011FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017030101661VANTAA                        VANDA                                                 198811012FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017030104260KERAVA                        KERAVA                                                198811011FI181Uusimaa                       Nyland                        245Kerava              Kervo               1
PONOT2017030124280SALO                          SALO                                                  198910011FI183Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2017030129270HORMISTO                      HORMISTO                                              198601011FI191Satakunta                     Satakunda                     531Nakkila             Nakkila             1
PONOT2017030133231TAMPERE                       TAMPERE                                               199611212FI192Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2017030143100SAARIJÄRVI                    SAARIJÄRVI                                            198811011FI193Keski-Suomi                   Mellersta Finland             729Saarijärvi          Saarijärvi          1
PONOT2017030147440SÄÄSKJÄRVI                    SÄÄSKJÄRVI                                            200309101FI186Kymenlaakso                   Kymmenedalen                  142Iitti               Iitti               1
PONOT2017030166950MUNSALA                       MUNSALA                                               199606101FI195Pohjanmaa                     Österbotten                   893Uusikaarlepyy       Nykarleby           2
PONOT2017030171330RÄSÄLÄ                        RÄSÄLÄ                                                199601011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017030194800KEMI                          KEMI                          KM                      199601051FI1A3Lappi                         Lappland                      240Kemi                Kemi                1
PONOT2017030197650JUOTAS                        JUOTAS                                                198601011FI1A3Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017030197810SUORSA                        SUORSA                                                198601011FI1A3Lappi                         Lappland                      614Posio               Posio               1
PONOT2017030199990NUORGAM                       NUORGAM                                               198601011FI1A3Lappi                         Lappland                      890Utsjoki             Utsjoki             1
PONOT2017030115111LAHTI                         LAHTI                                                 199001012FI185Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2017030125370PERTTELI                      PERTTELI                                              198601011FI183Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2017030129811SIIKAINEN                     SIIKAINEN                                             199702102FI191Satakunta                     Satakunda                     747Siikainen           Siikainen           1
PONOT2017030133470YLÖJÄRVI                      YLÖJÄRVI                                              198805061FI192Pirkanmaa                     Birkaland                     980Ylöjärvi            Ylöjärvi            1
PONOT2017030137370VESILAHTI                     VESILAHTI                                             201608021FI192Pirkanmaa                     Birkaland                     922Vesilahti           Vesilahti           1
PONOT2017030137740HAUKILA                       HAUKILA                                               198601011FI192Pirkanmaa                     Birkaland                     908Valkeakoski         Valkeakoski         1
PONOT2017030141210JOKIHAARA                     JOKIHAARA                                             199005011FI193Keski-Suomi                   Mellersta Finland             892Uurainen            Uurainen            1
PONOT2017030157510SAVONLINNA                    SAVONLINNA                    SLN                     198811011FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017030161950JUONIKYLÄ                     JUONIKYLÄ                                             198601011FI194Etelä-Pohjanmaa               Södra Österbotten             232Kauhajoki           Kauhajoki           1
PONOT2017030164610YLIMARKKU                     ÖVERMARK                                              199601171FI195Pohjanmaa                     Österbotten                   545Närpiö              Närpes              4
PONOT2017030174630HEINÄKYLÄ                     HEINÄKYLÄ                                             199810011FI132Pohjois-Savo                  Norra Savolax                 263Kiuruvesi           Kiuruvesi           1
PONOT2017030198101KEMIJÄRVI                     KEMIJÄRVI                                             199509292FI1A3Lappi                         Lappland                      320Kemijärvi           Kemijärvi           1
PONOT2017030108480LOHJA                         LOJO                                                  200609291FI181Uusimaa                       Nyland                        444Lohja               Lojo                2
PONOT2017030115500LAHTI                         LAHTI                         LH                      198811011FI185Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2017030120100TURKU                         ÅBO                           TKU                     199709251FI183Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2017030122930FISKÖ                         FISKÖ                                                 198609261FI200Ahvenanmaa                    Åland                         035Brändö              Brändö              4
PONOT2017030133711TAMPERE                       TAMPERE                                               199508032FI192Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2017030149401HAMINA                        HAMINA                                                200512162FI186Kymenlaakso                   Kymmenedalen                  075Hamina              Fredrikshamn        1
PONOT2017030162240HUHMARKOSKI                   HUHMARKOSKI                                           198807011FI194Etelä-Pohjanmaa               Södra Österbotten             233Kauhava             Kauhava             1
PONOT2017030165410SUNDOM                        SUNDOM                                                199611011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2017030181290UKKOLA                        UKKOLA                                                198601011FI133Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2017030185540NIVALA                        NIVALA                                                200111051FI1A2Pohjois-Pohjanmaa             Norra Österbotten             535Nivala              Nivala              1
PONOT2017030100033MTV                           MTV                                                   201311053FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017030100800HELSINKI                      HELSINGFORS                   HKI         HFORS       199706011FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017030102380ESPOO                         ESBO                                                  198601011FI181Uusimaa                       Nyland                        049Espoo               Esbo                2
PONOT2017030107230MONNINKYLÄ                    MONNINKYLÄ                                            199611131FI181Uusimaa                       Nyland                        018Askola              Askola              1
PONOT2017030121720KORPOSTRÖM                    KORPOSTRÖM                                            198610011FI183Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2017030122150JOMALA                        JOMALA                                                198609261FI200Ahvenanmaa                    Åland                         170Jomala              Jomala              4
PONOT2017030127130EURAJOKI                      EURAJOKI                                              198601011FI191Satakunta                     Satakunda                     051Eurajoki            Euraåminne          1
PONOT2017030131460HIRSJÄRVI                     HIRSJÄRVI                                             198601011FI183Varsinais-Suomi               Egentliga Finland             761Somero              Somero              1
PONOT2017030134640MUSTAJÄRVI                    MUSTAJÄRVI                                            198601011FI192Pirkanmaa                     Birkaland                     702Ruovesi             Ruovesi             1
PONOT2017030173350HALUNA                        HALUNA                                                198901011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017030192260KOPSA                         KOPSA                                                 198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             678Raahe               Brahestad           1
PONOT2017030192810PELSONSUO                     PELSONSUO                                             199612121FI134Kainuu                        Kajanaland                    785Vaala               Vaala               1
PONOT2017030195920SAARIPUDAS                    SAARIPUDAS                                            198601011FI1A3Lappi                         Lappland                      273Kolari              Kolari              1
PONOT2017030198960NARUSKA                       NARUSKA                                               198601011FI1A3Lappi                         Lappland                      732Salla               Salla               1
PONOT2017030100102EDUSKUNTA                     RIKSDAGEN                                             198810011FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017030121101NAANTALI                      NAANTALI                                              199511012FI183Varsinais-Suomi               Egentliga Finland             529Naantali            Nådendal            1
PONOT2017030131720URJALANKYLÄ                   URJALANKYLÄ                                           199801021FI192Pirkanmaa                     Birkaland                     887Urjala              Urjala              1
PONOT2017030132140YPÄJÄ AS                      YPÄJÄ AS                                              200512161FI184Kanta-Häme                    Egentliga Tavastland          981Ypäjä               Ypäjä               1
PONOT2017030135301ORIVESI                       ORIVESI                                               198811012FI192Pirkanmaa                     Birkaland                     562Orivesi             Orivesi             1
PONOT2017030154120PULP                          PULP                                                  198601011FI187Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2017030159730UUKUNIEMI                     UUKUNIEMI                                             199701021FI187Etelä-Karjala                 Södra Karelen                 580Parikkala           Parikkala           1
PONOT2017030160550NURMO                         NURMO                                                 200005151FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2017030182601TOHMAJÄRVI                    TOHMAJÄRVI                                            199604012FI133Pohjois-Karjala               Norra Karelen                 848Tohmajärvi          Tohmajärvi          1
PONOT2017030186680VATJUSJÄRVI                   VATJUSJÄRVI                                           198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             071Haapavesi           Haapavesi           1
PONOT2017030190840HAUKIPUDAS                    HAUKIPUDAS                                            198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2017030196440ROVANIEMI                     ROVANIEMI                     ROI                     198811011FI1A3Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017030199230JEESIÖJÄRVI                   JEESIÖJÄRVI                                           198601011FI1A3Lappi                         Lappland                      261Kittilä             Kittilä             1
